Year,Clone,Location,CB_3Min,CB_3Msev,CGM_1sev,CGM_2sev,CMO_1Min,CMO_3Min,CMO_1Msev,CMO_3Msev,HWAM,CWAM
2019,IITA-TMS-IBA980581,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,52.8,23.6
2019,IITA-TMS-IBA980581,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,18.3,18.9
2019,IITA-TMS-IBA980581,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,63.9,32.3
2019,IITA-TMS-IBA980581,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,36.7,38.5
2019,IITA-TMS-IBA980581,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,70.3,69
2019,IITA-TMS-IBA980581,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,53.1,30.5
2019,IITA-TMS-IBA980581,Onne,NA,NA,NA,NA,NA,NA,NA,NA,8.3,7.5
2019,IITA-TMS-IBA980581,Onne,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.5
2019,IITA-TMS-IBA980581,Onne,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2.3
2019,IITA-TMS-IBA980581,Onne,NA,NA,NA,NA,NA,NA,NA,NA,16.2,13.1
2019,IITA-TMS-IBA980581,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,19.2,11.2
2019,IITA-TMS-IBA980581,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,38.1,31.5
2019,IITA-TMS-IBA980581,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,22.9,27.1
2019,IITA-TMS-IBA980581,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,33.7,28.6
2019,IITA-TMS-IBA980581,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,53.2,59
2019,IITA-TMS-IBA980581,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,77.4,93.1
2019,IITA-TMS-IBA980581,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,70,87.1
2019,IITA-TMS-IBA980581,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,72.7,85.3
2019,IITA-TMS-IBA980581,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,43.7,61.7
2019,IITA-TMS-IBA980581,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,38.9,43.5
2019,IITA-TMS-IBA980581,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,44.8,47.6
2019,IITA-TMS-IBA980581,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,64.1,53.6
2019,IITA-TMS-IBA980581,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,58.9,59
2019,IITA-TMS-IBA980581,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,62.8,84.5
2019,IITA-TMS-IBA980581,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,52.3,80.1
2019,IITA-TMS-IBA980581,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,47.5,49.6
2019,IITA-TMS-IBA980581,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,20.1,20.5
2020,IITA-TMS-IBA980581,Ibadan,1,2,2,NA,NA,0,NA,1,69.9,75.8
2020,IITA-TMS-IBA980581,Ibadan,1,2,2,NA,NA,0,NA,1,61.1,45.2
2020,IITA-TMS-IBA980581,Ibadan,1,2,3,NA,NA,0,NA,1,64.7,37.5
2020,IITA-TMS-IBA980581,Ibadan,1,2,3,NA,NA,0,NA,1,54.5,75.2
2019,IITA-TMS-IBA980581,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,5.7,3.1
2019,IITA-TMS-IBA980581,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,14,8.9
2017,IITA-TMS-IBA982101,Ago-Owu,1,2,NA,NA,0,0,1,1,43,58.5
2017,IITA-TMS-IBA982101,Ago-Owu,1,2,NA,NA,0,0,1,1,43.5,60
2017,IITA-TMS-IBA982101,Ago-Owu,1,2,NA,NA,0,0,1,1,37.5,55
2017,IITA-TMS-IBA982101,Ago-Owu,0,1,NA,NA,0,0,1,1,35,55
2017,IITA-TMS-IBA982101,Ago-Owu,0,1,NA,NA,0,0,1,1,56.5,85
2017,IITA-TMS-IBA982101,Ago-Owu,0.14,2,NA,NA,0,0,1,1,47.5,58
2017,IITA-TMS-IBA982101,Ikenne,0.75,3,2,NA,0,0,1,1,38,29
2017,IITA-TMS-IBA982101,Ikenne,0.89,3,2,NA,0,0,1,1,54,46
2017,IITA-TMS-IBA982101,Ikenne,0.6,3,2,NA,0,0,1,1,60.5,42
2017,IITA-TMS-IBA982101,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,IITA-TMS-IBA982101,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,IITA-TMS-IBA982101,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,IITA-TMS-IBA982101,Mokwa,0.23,2,NA,NA,0,0,1,1,49,84
2017,IITA-TMS-IBA982101,Mokwa,0.14,2,NA,NA,0,0,1,1,62,66.8
2017,IITA-TMS-IBA982101,Mokwa,0.09,2,NA,NA,0,0,1,1,35,60
2017,IITA-TMS-IBA982101,Mokwa,0.23,3,NA,NA,0,0,1,1,42.5,68
2017,IITA-TMS-IBA982101,Mokwa,0.56,2,NA,NA,0,0,1,1,24.5,57
2017,IITA-TMS-IBA982101,Mokwa,0.52,2,NA,NA,0,0,1,1,32,59
2018,IITA-TMS-IBA982101,Ago-Owu,1,2,2,2,0,0,1,1,35,75
2018,IITA-TMS-IBA982101,Ago-Owu,1,2,3,2,0,0,1,1,44,35
2018,IITA-TMS-IBA982101,Ago-Owu,1,2,3,2,0,0.1,1,3,30,48
2018,IITA-TMS-IBA982101,Ago-Owu,0,1,2,2,0,0,1,1,58,32.5
2018,IITA-TMS-IBA982101,Ago-Owu,0,1,3,2,0,0,1,2,40,48
2018,IITA-TMS-IBA982101,Ago-Owu,0,1,3,2,0,0,1,1,35,48
2018,IITA-TMS-IBA982101,Onne,0.6,3,3,NA,0,0,1,1,54,28
2018,IITA-TMS-IBA982101,Onne,0.3,3,4,NA,0,0,1,1,27,15
2018,IITA-TMS-IBA982101,Onne,0.8,3,4,NA,0,0,1,1,37.5,13.5
2018,IITA-TMS-IBA982101,Onne,0.5,3,3,NA,0,0,1,1,28,30
2018,IITA-TMS-IBA982101,Onne,0.5,3,3,NA,0,0,1,1,35,37
2018,IITA-TMS-IBA982101,Onne,0.7,3,2,NA,0.1,0,3,1,41,37
2018,IITA-TMS-IBA982101,Otobi,0,1,NA,NA,0,0,1,1,133.2,81.1
2018,IITA-TMS-IBA982101,Otobi,0.38,3,NA,NA,0,0,1,1,62.8,33.5
2018,IITA-TMS-IBA982101,Otobi,0.78,3,NA,NA,0,0,1,1,126,72.4
2018,IITA-TMS-IBA982101,Otobi,0,1,NA,NA,0,0,1,1,NA,NA
2018,IITA-TMS-IBA982101,Otobi,0.28,2,NA,NA,0,0,1,1,67.7,23.5
2018,IITA-TMS-IBA982101,Otobi,0,1,NA,NA,0,0,1,1,36.5,10.9
2018,IITA-TMS-IBA982101,Umudike,0,1,NA,NA,0,0,1,1,42.8,25.5
2018,IITA-TMS-IBA982101,Umudike,0,1,NA,NA,0,0,1,1,49.4,33
2018,IITA-TMS-IBA982101,Umudike,0,1,NA,NA,0,0,1,1,57.6,36.2
2018,IITA-TMS-IBA982101,Umudike,0,1,NA,NA,0,0,1,1,NA,NA
2018,IITA-TMS-IBA982101,Umudike,0.29,2,NA,NA,0,0,1,1,69.4,23.7
2018,IITA-TMS-IBA982101,Umudike,0.17,2,NA,NA,0,0,1,1,67.5,23.4
2018,IITA-TMS-IBA982101,Ikenne,1,2,2,NA,0,0,1,1,42,41
2018,IITA-TMS-IBA982101,Ikenne,1,2,2,NA,0,0,1,1,35,32
2018,IITA-TMS-IBA982101,Ikenne,1,2,2,NA,0,0.1,2,3,44.5,38
2018,IITA-TMS-IBA982101,Ikenne,0,1,3,2,0,0,1,1,18,40
2018,IITA-TMS-IBA982101,Ikenne,0,1,4,2,0,0,1,2,30.5,29.5
2018,IITA-TMS-IBA982101,Ikenne,0,1,3,2,0,0,1,1,13.5,32.5
2018,IITA-TMS-IBA982101,Kano,0,1,2,NA,0,0,1,1,20,42
2018,IITA-TMS-IBA982101,Kano,0,1,2,NA,0,0,1,1,4.4,34
2018,IITA-TMS-IBA982101,Kano,0.11,2,2,NA,0,0,1,1,29.5,40
2018,IITA-TMS-IBA982101,Kano,0.26,3,2,NA,0,0,1,1,58,41
2018,IITA-TMS-IBA982101,Kano,0.12,2,2,NA,0,0,1,1,35,35
2018,IITA-TMS-IBA982101,Kano,0.17,2,2,NA,0,0,1,1,33.5,21
2018,IITA-TMS-IBA982101,Mokwa,0,1,1,3,0,0,1,1,5,5
2018,IITA-TMS-IBA982101,Mokwa,0.2,2,3,NA,0,0,1,1,23.5,32
2018,IITA-TMS-IBA982101,Mokwa,0,1,3,NA,NA,0,NA,1,6,12
2018,IITA-TMS-IBA982101,Ibadan,0.44,2,2,2,0,0,1,1,66,39.4
2018,IITA-TMS-IBA982101,Ibadan,0.58,2,2,2,0,0,1,1,56.8,41.3
2018,IITA-TMS-IBA982101,Ibadan,0.6,2,2,2,0,0,1,1,43.1,47.9
2018,IITA-TMS-IBA982101,Ibadan,1,2,3,2,0,0,1,1,60.4,47
2018,IITA-TMS-IBA982101,Ibadan,0.67,2,3,2,0,0,1,1,39.3,52.1
2018,IITA-TMS-IBA982101,Ibadan,0.86,2,3,2,0,0,1,1,37.9,34.2
2017,IITA-TMS-IBA982101,Ibadan,1,2,2,NA,0,0,1,1,43.2,49.2
2017,IITA-TMS-IBA982101,Ibadan,1,2,2,NA,0,0,1,1,43.6,63
2017,IITA-TMS-IBA982101,Ibadan,1,2,2,NA,0,0,1,1,22.8,34
2019,IITA-TMS-IBA982101,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,52.1,32.5
2019,IITA-TMS-IBA982101,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,27.4,24.5
2019,IITA-TMS-IBA982101,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,39.7,29.8
2019,IITA-TMS-IBA982101,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,23,18.5
2019,IITA-TMS-IBA982101,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,51.5,25.6
2019,IITA-TMS-IBA982101,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,IITA-TMS-IBA982101,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,60.3,48.5
2019,IITA-TMS-IBA982101,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,52,37
2019,IITA-TMS-IBA982101,Onne,NA,NA,NA,NA,NA,NA,NA,NA,16.4,12.6
2019,IITA-TMS-IBA982101,Onne,NA,NA,NA,NA,NA,NA,NA,NA,8.7,8.1
2019,IITA-TMS-IBA982101,Onne,NA,NA,NA,NA,NA,NA,NA,NA,11.3,3.2
2019,IITA-TMS-IBA982101,Onne,NA,NA,NA,NA,NA,NA,NA,NA,17.5,13
2019,IITA-TMS-IBA982101,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,21.3,13.6
2019,IITA-TMS-IBA982101,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,24.1,24.1
2019,IITA-TMS-IBA982101,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,21.5,13.3
2019,IITA-TMS-IBA982101,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,59.2,80.7
2019,IITA-TMS-IBA982101,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,74.3,93.3
2019,IITA-TMS-IBA982101,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,53.5,85.8
2019,IITA-TMS-IBA982101,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,90.9,107.4
2019,IITA-TMS-IBA982101,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,25.7,28.3
2019,IITA-TMS-IBA982101,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,38,50.8
2019,IITA-TMS-IBA982101,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,47,75.5
2019,IITA-TMS-IBA982101,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,28.8,32.6
2019,IITA-TMS-IBA982101,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,53.7,72.4
2019,IITA-TMS-IBA982101,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,60.8,62.6
2019,IITA-TMS-IBA982101,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,73.8,75
2019,IITA-TMS-IBA982101,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,63.3,59.8
2020,IITA-TMS-IBA982101,Ibadan,1,2,2,NA,NA,0,NA,1,47.8,54.4
2020,IITA-TMS-IBA982101,Ibadan,1,2,2,NA,NA,0,NA,1,56.3,71.3
2020,IITA-TMS-IBA982101,Ibadan,1,2,3,NA,NA,0,NA,1,66,44.2
2020,IITA-TMS-IBA982101,Ibadan,1,2,4,NA,NA,0,NA,1,60.9,45.3
2019,IITA-TMS-IBA982101,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,IITA-TMS-IBA982101,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,12,16.3
2017,TMEB419,Ago-Owu,1,2,NA,NA,0.11,0,2,1,51.5,56.5
2017,TMEB419,Ago-Owu,1,2,NA,NA,0,0,1,1,61,48.5
2017,TMEB419,Ago-Owu,0.95,2,NA,NA,0,0,1,1,43.5,50.5
2017,TMEB419,Ago-Owu,0,1,NA,NA,0,0,1,1,62,61
2017,TMEB419,Ago-Owu,0,1,NA,NA,0.07,0,2,1,48,37
2017,TMEB419,Ago-Owu,0.12,2,NA,NA,0,0,1,1,33.5,47.5
2017,TMEB419,Ikenne,0.94,3,3,NA,0,0.03,1,3,48.5,40
2017,TMEB419,Ikenne,1,3,3,NA,0.03,0.08,2,3,43.5,35
2017,TMEB419,Ikenne,0.97,3,3,NA,0,0.08,1,3,40,30
2017,TMEB419,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMEB419,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMEB419,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMEB419,Mokwa,0.76,2,NA,NA,0,0,1,1,71,64
2017,TMEB419,Mokwa,0,1,NA,NA,0,0,1,1,68,51.4
2017,TMEB419,Mokwa,0.34,2,NA,NA,0,0,1,1,91,71
2017,TMEB419,Mokwa,0.39,2,NA,NA,0,0,1,1,64,55
2017,TMEB419,Mokwa,0.68,3,NA,NA,0,0,1,1,66,51.4
2017,TMEB419,Mokwa,0.81,3,NA,NA,0,0,1,1,62,43
2018,TMEB419,Ago-Owu,NA,2,5,2,0,0,3,3,41.5,50
2018,TMEB419,Ago-Owu,1,2,5,2,0.1,0.1,3,3,38,47
2018,TMEB419,Ago-Owu,1,2,5,2,0,0.2,3,3,38,48
2018,TMEB419,Ago-Owu,0,1,5,2,0,0.1,1,3,58,37
2018,TMEB419,Ago-Owu,0,1,5,2,0.1,0.1,3,3,31.5,33.5
2018,TMEB419,Ago-Owu,0,1,5,2,0,0,1,3,42,42
2018,TMEB419,Onne,0.1,3,3,NA,0.1,0.1,3,3,24,20
2018,TMEB419,Onne,0.8,3,3,NA,0.1,0,3,1,23,15
2018,TMEB419,Onne,0.3,3,4,NA,0.1,0,3,1,16.5,13
2018,TMEB419,Onne,0.8,3,4,NA,0.2,0.1,3,3,24,22
2018,TMEB419,Onne,0.6,3,4,NA,0.4,0.4,4,3,30.5,25
2018,TMEB419,Onne,0.3,3,3,NA,0.2,0.1,3,3,28.5,20
2018,TMEB419,Otobi,0.56,3,NA,NA,0,0,1,1,66,56.2
2018,TMEB419,Otobi,0.26,2,NA,NA,0,0,1,1,32.9,31.3
2018,TMEB419,Otobi,0.19,3,NA,NA,0,0,1,1,37.2,48.9
2018,TMEB419,Otobi,0.42,3,NA,NA,0,0,1,1,80.5,58.2
2018,TMEB419,Otobi,0.26,2,NA,NA,0,0,1,1,44.8,48.1
2018,TMEB419,Otobi,0.53,2,NA,NA,0.18,0.29,3,3,19.1,16.2
2018,TMEB419,Umudike,0,1,NA,NA,0,0,1,1,53.7,26.3
2018,TMEB419,Umudike,0.28,2,NA,NA,0,0,1,1,57,31.9
2018,TMEB419,Umudike,0,1,NA,NA,0,0,1,1,39.6,23
2018,TMEB419,Umudike,0,1,NA,NA,0.12,0.26,2,3,NA,NA
2018,TMEB419,Umudike,0,1,NA,NA,0,0.12,1,2,34,25.7
2018,TMEB419,Umudike,0,1,NA,NA,0,0.19,1,3,46.5,33.9
2018,TMEB419,Ikenne,0,2,2,NA,0,0,1,3,30.5,50.5
2018,TMEB419,Ikenne,1,2,2,NA,0,0.1,3,3,17,38
2018,TMEB419,Ikenne,1,2,2,NA,0.1,0.2,3,3,37,42
2018,TMEB419,Ikenne,0,1,3,2,0,0.1,1,3,25,17
2018,TMEB419,Ikenne,0,1,4,2,0,0.1,1,3,36.5,25
2018,TMEB419,Ikenne,0,1,3,2,0,0,1,3,35.5,20
2018,TMEB419,Kano,0.24,2,2,NA,0,0,1,1,18,32
2018,TMEB419,Kano,0.3,2,2,NA,0.11,0,3,1,37.8,40
2018,TMEB419,Kano,0.31,3,2,NA,0.06,0,2,1,26,38
2018,TMEB419,Kano,0.28,3,2,NA,0.19,0,3,1,28.2,40
2018,TMEB419,Kano,0.29,2,3,NA,0.11,0,3,1,33,37.5
2018,TMEB419,Kano,0.32,3,3,NA,0,0,1,1,29,28.5
2018,TMEB419,Mokwa,0,1,2,4,0.1,0,2,1,37,45
2018,TMEB419,Mokwa,0,1,2,4,0.1,0,2,1,47,32
2018,TMEB419,Mokwa,0,1,1,4,0,0,1,1,38,55
2018,TMEB419,Mokwa,0.3,2,4,NA,0,0,1,1,43,27
2018,TMEB419,Mokwa,0.1,2,4,NA,0,0,1,1,56,33.5
2018,TMEB419,Mokwa,0.1,2,4,NA,0,0,1,1,35,44
2018,TMEB419,Ibadan,0.28,2,3,2,0,0,1,1,26.7,33.6
2018,TMEB419,Ibadan,0.39,2,3,3,0,0,1,1,45.9,47.2
2018,TMEB419,Ibadan,0.4,2,3,4,0,0,1,1,58.8,40.2
2018,TMEB419,Ibadan,0.36,2,2,4,0,0.02,1,3,54.1,48.5
2018,TMEB419,Ibadan,0.64,2,2,3,0.08,0.08,2,2,7.3,32.8
2018,TMEB419,Ibadan,0.73,2,2,3,0.03,0,3,1,20.2,27.6
2017,TMEB419,Ibadan,0.64,2,4,NA,0,0,1,1,44,40
2017,TMEB419,Ibadan,1,2,4,NA,0.06,0,3,1,60,43
2017,TMEB419,Ibadan,0.91,2,4,NA,0,0,1,1,32,40
2019,TMEB419,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,52.5,35.8
2019,TMEB419,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,29.5,17.5
2019,TMEB419,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,30.4,15.4
2019,TMEB419,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,28.8,20.6
2019,TMEB419,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,47,20.9
2019,TMEB419,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,30.8,25.9
2019,TMEB419,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,40.9,18.9
2019,TMEB419,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,44.8,18.2
2019,TMEB419,Onne,NA,NA,NA,NA,NA,NA,NA,NA,11.7,6.4
2019,TMEB419,Onne,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.5
2019,TMEB419,Onne,NA,NA,NA,NA,NA,NA,NA,NA,10,9.4
2019,TMEB419,Onne,NA,NA,NA,NA,NA,NA,NA,NA,15.6,14.3
2019,TMEB419,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,33.4,39.5
2019,TMEB419,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,19.6,25.1
2019,TMEB419,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,38.7,41.4
2019,TMEB419,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,31.9,26.3
2019,TMEB419,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,45.1,46.9
2019,TMEB419,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,86.1,73.3
2019,TMEB419,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,58.8,81.6
2019,TMEB419,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,88.2,100.2
2019,TMEB419,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,45.9,36.8
2019,TMEB419,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,40,35.7
2019,TMEB419,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,67,59.7
2019,TMEB419,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,17,26.9
2019,TMEB419,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,58.4,67.8
2019,TMEB419,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,79.1,81.2
2019,TMEB419,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,38,51.6
2019,TMEB419,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,51.1,73.8
2019,TMEB419,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,16.6,18.6
2019,TMEB419,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,16.8,17.5
2020,TMEB419,Ibadan,1,2,3,NA,NA,0,NA,1,17.4,37.2
2020,TMEB419,Ibadan,1,2,3,NA,NA,0,NA,1,34.2,54.4
2020,TMEB419,Ibadan,1,2,4,NA,NA,0,NA,1,33.9,51.5
2020,TMEB419,Ibadan,1,2,4,NA,NA,0,NA,1,29.9,46.4
2019,TMEB419,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,36.1,24.6
2019,TMEB419,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,23.6,28.6
2017,TMS13F1021P0008,Ago-Owu,1,2,NA,NA,0,0,1,1,55,45.5
2017,TMS13F1021P0008,Ago-Owu,1,2,NA,NA,0,0,1,1,64.5,55
2017,TMS13F1021P0008,Ago-Owu,0.94,2,NA,NA,0,0,1,1,54.5,53.5
2017,TMS13F1021P0008,Ikenne,0.89,3,2,NA,0,0,1,1,63.5,40
2017,TMS13F1021P0008,Ikenne,0.89,3,2,NA,0,0,1,1,70.5,45
2017,TMS13F1021P0008,Ikenne,0.89,3,2,NA,0,0,1,1,73.5,52.5
2017,TMS13F1021P0008,Mokwa,0.35,2,NA,NA,0,0,1,1,33,50
2017,TMS13F1021P0008,Mokwa,0.08,2,NA,NA,0,0,1,1,37,46.6
2017,TMS13F1021P0008,Mokwa,0.13,2,NA,NA,0,0,1,1,47,71
2018,TMS13F1021P0008,Ago-Owu,0.5,2,4,2,0,0,1,1,42,50
2018,TMS13F1021P0008,Ago-Owu,1,2,4,2,0,0,1,1,35,87
2018,TMS13F1021P0008,Ago-Owu,1,2,4,2,0,0,1,1,49,46.5
2018,TMS13F1021P0008,Onne,0.5,3,4,NA,0,0,1,1,27,17
2018,TMS13F1021P0008,Onne,0.3,3,4,NA,0.1,0,3,1,14.5,17
2018,TMS13F1021P0008,Onne,0.3,3,4,NA,0,0,1,1,15,20
2018,TMS13F1021P0008,Otobi,0,1,NA,NA,0,0,1,1,97.8,54.8
2018,TMS13F1021P0008,Otobi,0.57,3,NA,NA,0,0,1,1,97.9,47.3
2018,TMS13F1021P0008,Otobi,0.26,2,NA,NA,0,0,1,1,103.9,45.9
2018,TMS13F1021P0008,Umudike,0,1,NA,NA,0,0,1,1,47.5,28.8
2018,TMS13F1021P0008,Umudike,0,1,NA,NA,0,0,1,1,54.1,23.9
2018,TMS13F1021P0008,Umudike,0,1,NA,NA,0,0,1,1,67.4,27.4
2018,TMS13F1021P0008,Ikenne,0.5,2,2,NA,0,0,1,1,59.5,33
2018,TMS13F1021P0008,Ikenne,1,2,2,NA,0,0,1,1,33.5,27
2018,TMS13F1021P0008,Ikenne,1,2,2,NA,0,0,1,1,44.5,27
2018,TMS13F1021P0008,Kano,0,1,2,NA,0,0,1,1,30,57.5
2018,TMS13F1021P0008,Kano,0.27,2,2,NA,0,0,1,1,26.2,52
2018,TMS13F1021P0008,Kano,0,1,2,NA,0,0,1,1,7.5,25
2018,TMS13F1021P0008,Mokwa,0,1,3,4,0,0,1,1,21,30
2018,TMS13F1021P0008,Mokwa,0,1,3,4,0.1,0,2,1,13,52
2018,TMS13F1021P0008,Mokwa,0,1,2,4,0,0,1,1,30.5,53
2018,TMS13F1021P0008,Ibadan,0.31,2,2,2,0,0,1,1,74.2,33.4
2018,TMS13F1021P0008,Ibadan,0.3,2,2,2,0,0,1,1,63,40.3
2018,TMS13F1021P0008,Ibadan,0.55,2,2,2,0,0,1,1,97.5,39
2017,TMS13F1021P0008,Ibadan,0.83,3,3,NA,0,0,1,1,92.2,50
2017,TMS13F1021P0008,Ibadan,1,2,3,NA,0,0,1,1,66.2,30
2017,TMS13F1021P0008,Ibadan,1,2,3,NA,0,0,1,1,65,55
2019,TMS13F1021P0008,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,28.8,22.7
2019,TMS13F1021P0008,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,35.9,17.6
2019,TMS13F1021P0008,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,57.5,37
2019,TMS13F1021P0008,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,34.2,40.9
2019,TMS13F1021P0008,Onne,NA,NA,NA,NA,NA,NA,NA,NA,13.7,10
2019,TMS13F1021P0008,Onne,NA,NA,NA,NA,NA,NA,NA,NA,15.2,8.9
2019,TMS13F1021P0008,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,23.4,20.8
2019,TMS13F1021P0008,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,25,10.3
2019,TMS13F1021P0008,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,55.2,66.3
2019,TMS13F1021P0008,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,64.3,55.3
2019,TMS13F1021P0008,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,39.6,34.6
2019,TMS13F1021P0008,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,28.7,37.8
2019,TMS13F1021P0008,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,83.2,72.3
2019,TMS13F1021P0008,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,79.8,100.7
2019,TMS13F1021P0008,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,8.2,19.2
2019,TMS13F1021P0008,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,6.7,13.6
2020,TMS13F1021P0008,Ibadan,1,2,4,NA,NA,0,NA,1,43.2,65.5
2020,TMS13F1021P0008,Ibadan,1,2,4,NA,NA,0,NA,1,57.7,55.1
2017,TMS13F1049P0001,Ago-Owu,0,1,NA,NA,0,0.03,1,3,56.5,55
2017,TMS13F1049P0001,Ago-Owu,0,1,NA,NA,0,0,1,1,55,64
2017,TMS13F1049P0001,Ago-Owu,0,1,NA,NA,0,0,1,1,50,52.5
2017,TMS13F1049P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1049P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1049P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
