Clone,CB_3Min,CB_3Msev,CGM_1sev,CGM_2sev,CMO_1Min,CMO_3Min,CMO_1Msev,CMO_3Msev
TMS14F1310P0004,0,1,NA,NA,0,0,1,1
TMS14F1310P0004,0,1,NA,NA,0,0,1,1
TMS14F1310P0004,1,2,4,2,0,0,1,1
TMS14F1310P0004,1,2,5,2,0,0,1,1
TMS14F1310P0004,1,2,4,2,0,0,1,1
TMS14F1310P0004,0.4,2,4,NA,0,0,1,1
TMS14F1310P0004,0.3,2,4,NA,0,0,1,1
TMS14F1310P0004,0.5,3,3,NA,0,0,1,1
TMS14F1310P0004,0,1,NA,NA,0,0,1,1
TMS14F1310P0004,0,1,NA,NA,0,0,1,1
TMS14F1310P0004,0,1,NA,NA,0,0,1,1
TMS14F1310P0004,0,1,NA,NA,0,0,1,1
TMS14F1310P0004,0,1,NA,NA,0,0,1,1
TMS14F1310P0004,0,1,NA,NA,0,0,1,1
TMS14F1310P0004,1,2,2,NA,0,0,1,1
TMS14F1310P0004,1,2,2,NA,0,0,1,1
TMS14F1310P0004,1,2,2,NA,0,0,1,1
TMS14F1310P0004,0,1,2,NA,0,0,1,1
TMS14F1310P0004,0,1,2,NA,0,0,1,1
TMS14F1310P0004,0,1,2,NA,0,0,1,1
TMS14F1310P0004,0,1,1,4,0,0,1,1
TMS14F1310P0004,0,1,2,4,0,0,1,1
TMS14F1310P0004,0,1,2,4,0,0,1,1
TMS14F1310P0004,0.45,2,5,4,0,0,1,1
TMS14F1310P0004,0.5,2,2,3,0,0,1,1
TMS14F1310P0004,0.41,2,2,4,0,0,1,1
TMS14F1310P0004,1,2,4,NA,0,0,1,1
TMS14F1310P0004,1,2,4,NA,0,0,1,1
TMS14F1310P0004,1,2,4,NA,0,0,1,1
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0004,1,2,2,NA,NA,0,NA,1
TMS14F1310P0004,1,2,3,NA,NA,0,NA,1
TMS14F1310P0015,0,1,NA,NA,0,0,1,1
TMS14F1310P0015,0,1,NA,NA,0.07,0.05,3,3
TMS14F1310P0015,0,1,NA,NA,0.1,0.07,2,3
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,1,2,NA,NA,0,0,1,1
TMS14F1310P0015,0.78,2,NA,NA,0,0,1,1
TMS14F1310P0015,0.5,3,NA,NA,0,0,1,1
TMS14F1310P0015,0,1,2,2,0,0.1,1,3
TMS14F1310P0015,0,1,3,2,0,0.2,1,3
TMS14F1310P0015,0,1,4,2,0.1,0.1,3,3
TMS14F1310P0015,0.8,3,4,NA,0.1,0,4,1
TMS14F1310P0015,0.5,3,4,NA,0.2,0.3,3,4
TMS14F1310P0015,0.4,3,3,NA,0.4,0.7,4,3
TMS14F1310P0015,0.36,3,NA,NA,0,0,1,1
TMS14F1310P0015,0.14,3,NA,NA,0,0,1,1
TMS14F1310P0015,0,1,NA,NA,0,0,1,1
TMS14F1310P0015,0,1,NA,NA,0,0,1,1
TMS14F1310P0015,0,1,NA,NA,0.11,0.22,3,3
TMS14F1310P0015,0,1,NA,NA,0.14,0.23,4,3
TMS14F1310P0015,0,1,4,2,0,0.1,2,3
TMS14F1310P0015,0,1,3,2,0.1,0.2,3,3
TMS14F1310P0015,0,1,4,2,0,0.1,1,3
TMS14F1310P0015,0,1,2,NA,0.09,0,1,1
TMS14F1310P0015,0.14,2,1,NA,0,0,1,1
TMS14F1310P0015,0,1,2,NA,0,0,1,1
TMS14F1310P0015,0.4,2,4,NA,0,0,1,1
TMS14F1310P0015,0.4,2,4,NA,0,0,1,1
TMS14F1310P0015,0.4,2,4,NA,0,0,1,1
TMS14F1310P0015,0.53,2,3,4,0,0.03,1,2
TMS14F1310P0015,0.45,2,2,3,0.05,0.05,2,2
TMS14F1310P0015,0.64,2,2,2,0.07,0.21,2,3
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,1,2,3,NA,NA,0.1,NA,2
TMS14F1310P0015,1,2,3,NA,NA,0,NA,1
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1310P0015,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,1,2,NA,NA,0.05,0,3,1
TMS14F1311P0002,1,2,NA,NA,0,0,1,1
TMS14F1311P0002,1,2,NA,NA,0.07,0,2,1
TMS14F1311P0002,0.89,3,2,NA,0,0,1,1
TMS14F1311P0002,0.89,3,3,NA,0,0,1,1
TMS14F1311P0002,0.64,3,3,NA,0,0,1,1
TMS14F1311P0002,0.4,2,NA,NA,0,0,1,1
TMS14F1311P0002,0,1,NA,NA,0,0,1,1
TMS14F1311P0002,0.37,2,NA,NA,0,0,1,1
TMS14F1311P0002,1,2,4,2,0,0,1,1
TMS14F1311P0002,1,2,4,2,0,0,1,1
TMS14F1311P0002,1,2,4,2,0,0,1,1
TMS14F1311P0002,0.5,3,4,NA,0,0,3,1
TMS14F1311P0002,0.4,5,4,NA,0,0,3,1
TMS14F1311P0002,0.6,3,4,NA,0.1,0,3,1
TMS14F1311P0002,0.36,2,NA,NA,0,0,1,1
TMS14F1311P0002,0.51,3,NA,NA,0,0,1,1
TMS14F1311P0002,0,1,NA,NA,0,0,1,1
TMS14F1311P0002,0,1,NA,NA,0,0,1,1
TMS14F1311P0002,0,1,NA,NA,0,0,1,1
TMS14F1311P0002,0,1,NA,NA,0,0,1,1
TMS14F1311P0002,1,2,2,NA,0,0,1,1
TMS14F1311P0002,1,2,2,NA,0,0,1,1
TMS14F1311P0002,1,2,2,NA,0,0,1,1
TMS14F1311P0002,0,1,2,NA,0,0,1,1
TMS14F1311P0002,0,1,2,NA,0,0,1,1
TMS14F1311P0002,0,1,2,NA,0,0,1,1
TMS14F1311P0002,0,1,2,4,0,0,1,1
TMS14F1311P0002,0,1,3,4,0,0,1,1
TMS14F1311P0002,0,1,2,4,0,0,1,1
TMS14F1311P0002,0.54,2,5,3,0,0.05,1,2
TMS14F1311P0002,0.45,2,3,2,0,0,1,1
TMS14F1311P0002,0.51,2,2,3,0,0,1,1
TMS14F1311P0002,1,3,4,NA,0,0,1,1
TMS14F1311P0002,1,2,3,NA,0.09,0,3,1
TMS14F1311P0002,1,2,3,NA,0,0,1,1
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1311P0002,1,2,3,NA,NA,0,NA,1
TMS14F1311P0002,1,2,3,NA,NA,0,NA,1
TMS14F1312P0003,1,2,NA,NA,0,0,1,1
TMS14F1312P0003,0.67,2,NA,NA,0,0,1,1
TMS14F1312P0003,0.98,2,NA,NA,0.05,0,2,1
TMS14F1312P0003,1,3,2,NA,0,0,1,1
TMS14F1312P0003,0.69,3,2,NA,0,0,1,1
TMS14F1312P0003,0.97,3,3,NA,0,0,1,1
TMS14F1312P0003,1,2,NA,NA,0,0,1,1
TMS14F1312P0003,0.23,2,NA,NA,0,0,1,1
TMS14F1312P0003,0.32,2,NA,NA,0,0,1,1
TMS14F1312P0003,1,2,4,2,0,0.1,1,3
TMS14F1312P0003,1,2,5,2,0,0.1,1,3
TMS14F1312P0003,1,2,5,2,0,0.1,1,2
TMS14F1312P0003,0.4,2,4,NA,0.4,0,4,1
TMS14F1312P0003,0.4,3,2,NA,0.2,0,4,1
TMS14F1312P0003,0.3,3,4,NA,0.2,0,3,1
TMS14F1312P0003,0,1,NA,NA,0,0,1,1
TMS14F1312P0003,0,1,NA,NA,0,0,1,1
TMS14F1312P0003,0.47,2,NA,NA,0,0,1,1
TMS14F1312P0003,0,1,NA,NA,0,0,1,1
TMS14F1312P0003,0,1,NA,NA,0,0.08,1,2
TMS14F1312P0003,0,1,NA,NA,0,0.21,1,3
TMS14F1312P0003,1,2,2,NA,0,0.1,1,3
TMS14F1312P0003,1,2,2,NA,0,0.1,1,3
TMS14F1312P0003,1,2,2,NA,0,0.1,1,2
TMS14F1312P0003,NA,NA,NA,NA,0,NA,1,NA
TMS14F1312P0003,0,1,2,NA,0,0,1,1
TMS14F1312P0003,0,1,2,NA,0,0,1,1
TMS14F1312P0003,0.1,2,2,4,0,0,1,1
TMS14F1312P0003,0,1,1,4,0,0,1,1
TMS14F1312P0003,0,1,1,4,0,0,1,1
TMS14F1312P0003,0.39,2,3,5,0,0,1,1
TMS14F1312P0003,0.41,2,5,4,0,0,1,1
TMS14F1312P0003,0.49,2,3,3,0,0,1,1
TMS14F1312P0003,0.87,2,4,NA,0,0,1,1
TMS14F1312P0003,1,2,4,NA,0,0,1,1
TMS14F1312P0003,1,2,4,NA,0,0,1,1
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS14F1312P0003,1,2,3,NA,NA,0,NA,1
TMS14F1312P0003,1,2,3,NA,NA,0,NA,1
