leaf_name,plot_name,accession_name,plot_number,leaf_no,pedigree,block_number,rep_number,petiole length,leaf lobe length,leaf lobe width,lobe number
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,3,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,13.5,11.5,3,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,4,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,19,11.8,3.3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,5,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,16,13.5,3.7,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,6,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,14,13.5,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,7,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,14.5,12.3,3.3,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,8,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,18.5,13.5,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,9,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,15.5,12.5,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,10,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,14,13.7,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,11,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,12,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,13,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,14,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,15,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,16,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,17,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,18,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,19,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,20,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,21,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,22,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,23,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,24,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,25,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,26,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,27,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,28,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,29,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1315P0008_122,TMS13F1315P0008,122,30,IITA-TMS-IBA051740/IITA-TMS-IBA010903,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,1,NA,2,1,24,16,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,2,NA,2,1,19.5,16.5,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,3,NA,2,1,21,16.9,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,8,NA,2,1,24,17.5,4.7,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,9,NA,2,1,20,16,4.5,8
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,10,NA,2,1,23.5,17,4.8,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,11,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,12,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,13,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,14,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,15,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,16,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,17,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,18,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,19,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,20,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,21,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,22,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,23,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,24,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,25,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,26,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,27,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,28,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,29,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMEB419_123,TMEB419,123,30,NA,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,1,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,15,10.5,2.3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,2,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,17.2,12,2.9,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,3,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,11.5,12,2.6,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,4,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,16,11,2.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,5,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,17,13.5,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,6,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,13,18.5,3,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,7,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,12,11,2.8,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,8,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,15,11,2.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,9,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,10,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,11,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,12,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,13,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,14,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,15,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,16,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,17,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,18,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,19,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,20,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,21,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,22,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,23,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,24,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,25,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,26,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,27,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,28,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,29,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1291P0012_124,TMS14F1291P0012,124,30,IITA-TMS-IBA961632/IITA-TMS-IBA030055A,2,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,1,TMS13F1107P0010/TMS13F1307P0020,3,1,8,11,3.3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,2,TMS13F1107P0010/TMS13F1307P0020,3,1,12.5,10.5,3.1,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,3,TMS13F1107P0010/TMS13F1307P0020,3,1,11.5,9.8,3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,4,TMS13F1107P0010/TMS13F1307P0020,3,1,10,12.5,3.8,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,5,TMS13F1107P0010/TMS13F1307P0020,3,1,15.5,10.5,3.4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,6,TMS13F1107P0010/TMS13F1307P0020,3,1,10,11.9,4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,7,TMS13F1107P0010/TMS13F1307P0020,3,1,19.5,10.3,3.4,4
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,8,TMS13F1107P0010/TMS13F1307P0020,3,1,9.5,11,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,9,TMS13F1107P0010/TMS13F1307P0020,3,1,10.5,10,3.5,3
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,10,TMS13F1107P0010/TMS13F1307P0020,3,1,14,10,3.2,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,11,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,12,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,13,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,14,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,15,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,16,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,17,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,18,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,19,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,20,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,21,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,22,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,23,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,24,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,25,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,26,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1196P0003_125,TMS14F1196P0003,125,27,TMS13F1107P0010/TMS13F1307P0020,3,1,,,,
