leaf_name,plot_name,accession_name,plot_number,leaf_no,pedigree,block_number,rep_number,petiole length,leaf lobe length,leaf lobe width,lobe number
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,13,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,14,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,15,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,16,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,17,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,18,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,19,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,20,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,21,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,22,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,23,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,24,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,25,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,26,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,27,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,28,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,29,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1303P0012_104,TMS14F1303P0012,104,30,IITA-TMS-ZAR930151/IITA-TMS-IBA930134,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,1,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,18.5,15.8,4.3,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,2,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,20.5,15.2,4.2,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,3,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,26.7,17.2,4.5,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,4,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,25.5,16,4.5,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,5,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,23,17,4.8,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,6,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,28.5,16.8,4.4,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,7,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,27.5,17.4,4.5,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,8,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,22,16,4.5,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,9,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,21.5,15,3.7,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,10,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,30,17,4.3,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,11,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,12,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,13,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,14,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,15,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,16,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,17,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,18,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,19,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,20,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,21,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,22,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,23,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,24,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,25,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,26,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,27,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,28,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,29,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F2207P0001_105,TMS13F2207P0001,105,30,IITA-TMS-KAN930061/IITA-TMS-IBA960249,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,1,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,26,14.5,4.2,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,2,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,27,16.5,4.6,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,3,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,26,14.7,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,4,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,24.3,15,4.7,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,5,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,25.5,14.3,4.3,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,6,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,27,15.5,4.7,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,7,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,24,14.5,4.6,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,8,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,27.2,15,5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,9,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,30,16,4.8,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,10,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,26.7,14.4,3.8,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,11,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,12,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,13,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,14,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,15,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,16,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,17,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,18,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,19,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,20,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,21,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,22,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,23,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,24,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,25,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,26,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,27,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,28,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,29,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1285P0017_106,TMS14F1285P0017,106,30,IITA-TMS-IBA961632/IITA-TMS-IBA000070,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,1,TMS13F1106P0006/TMS13F1212P0055,1,1,18.3,15,4.5,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,2,TMS13F1106P0006/TMS13F1212P0055,1,1,17,14,4.3,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,3,TMS13F1106P0006/TMS13F1212P0055,1,1,18.5,14,4.5,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,4,TMS13F1106P0006/TMS13F1212P0055,1,1,16.1,15,4,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,5,TMS13F1106P0006/TMS13F1212P0055,1,1,14.5,13.5,3.8,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,6,TMS13F1106P0006/TMS13F1212P0055,1,1,16.2,14.3,4.2,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,7,TMS13F1106P0006/TMS13F1212P0055,1,1,13,13.2,3.8,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,8,TMS13F1106P0006/TMS13F1212P0055,1,1,12,12.9,3.8,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,9,TMS13F1106P0006/TMS13F1212P0055,1,1,15,14,4,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,10,TMS13F1106P0006/TMS13F1212P0055,1,1,14,13,3.5,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,11,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,12,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,13,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,14,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,15,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,16,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,17,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,18,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,19,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,20,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,21,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,22,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,23,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,24,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,25,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1224P0004_107,TMS14F1224P0004,107,26,TMS13F1106P0006/TMS13F1212P0055,1,1,,,,
